"No.","Time","Source","Destination","Protocol","Length","Info"
"9743","2021-04-01 22:19:57.110790","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20337 Ack=20337 Win=1002 Len=0 TSval=2219837813 TSecr=1133154640"
"9744","2021-04-01 22:19:57.132499","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20337 Ack=20338 Win=120 Len=0 TSval=1133169744 TSecr=2219807695"
"9745","2021-04-01 22:20:01.970846","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9746","2021-04-01 22:20:01.993418","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9747","2021-04-01 22:20:01.993853","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20369 Ack=20368 Win=1002 Len=0 TSval=2219842696 TSecr=1133174605"
"9748","2021-04-01 22:20:11.446713","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20368 Ack=20368 Win=8292 Len=0 TSval=3499294691 TSecr=19309273"
"9749","2021-04-01 22:20:11.626732","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20368 Ack=20369 Win=425 Len=0 TSval=19324574 TSecr=3499279572"
"9750","2021-04-01 22:20:17.078715","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20368 Ack=20368 Win=1002 Len=0 TSval=2219857781 TSecr=1133174605"
"9751","2021-04-01 22:20:17.100727","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20368 Ack=20369 Win=120 Len=0 TSval=1133189712 TSecr=2219842696"
"9752","2021-04-01 22:20:26.630786","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20368 Ack=20368 Win=8292 Len=0 TSval=3499309876 TSecr=19324574"
"9753","2021-04-01 22:20:26.650388","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20368 Ack=20369 Win=425 Len=0 TSval=19339598 TSecr=3499279572"
"9754","2021-04-01 22:20:31.305733","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9755","2021-04-01 22:20:31.326713","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9756","2021-04-01 22:20:31.327176","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20400 Ack=20399 Win=8292 Len=0 TSval=3499314572 TSecr=19344274"
"9757","2021-04-01 22:20:32.182715","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20368 Ack=20368 Win=1002 Len=0 TSval=2219872886 TSecr=1133189712"
"9758","2021-04-01 22:20:32.204480","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20368 Ack=20369 Win=120 Len=0 TSval=1133204816 TSecr=2219842696"
"9759","2021-04-01 22:20:36.971067","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9760","2021-04-01 22:20:36.993574","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9761","2021-04-01 22:20:36.994073","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20400 Ack=20399 Win=1002 Len=0 TSval=2219877697 TSecr=1133209605"
"9762","2021-04-01 22:20:46.518731","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20399 Ack=20399 Win=8292 Len=0 TSval=3499329764 TSecr=19344274"
"9763","2021-04-01 22:20:46.538200","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20399 Ack=20400 Win=425 Len=0 TSval=19359486 TSecr=3499314572"
"9764","2021-04-01 22:20:52.150685","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20399 Ack=20399 Win=1002 Len=0 TSval=2219892854 TSecr=1133209605"
"9765","2021-04-01 22:20:52.173137","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20399 Ack=20400 Win=120 Len=0 TSval=1133224785 TSecr=2219877697"
"9766","2021-04-01 22:21:01.622677","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20399 Ack=20399 Win=8292 Len=0 TSval=3499344868 TSecr=19359486"
"9767","2021-04-01 22:21:01.642402","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20399 Ack=20400 Win=425 Len=0 TSval=19374590 TSecr=3499314572"
"9768","2021-04-01 22:21:06.305653","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9769","2021-04-01 22:21:06.326098","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9770","2021-04-01 22:21:06.326618","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20431 Ack=20430 Win=8292 Len=0 TSval=3499349572 TSecr=19379274"
"9771","2021-04-01 22:21:07.254714","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20399 Ack=20399 Win=1002 Len=0 TSval=2219907958 TSecr=1133224785"
"9772","2021-04-01 22:21:07.276896","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20399 Ack=20400 Win=120 Len=0 TSval=1133239889 TSecr=2219877697"
"9773","2021-04-01 22:21:11.970933","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9774","2021-04-01 22:21:11.993316","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9775","2021-04-01 22:21:11.993733","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20431 Ack=20430 Win=1002 Len=0 TSval=2219912698 TSecr=1133244605"
"9776","2021-04-01 22:21:21.334713","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20430 Ack=20430 Win=8292 Len=0 TSval=3499364581 TSecr=19379274"
"9777","2021-04-01 22:21:21.353822","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20430 Ack=20431 Win=425 Len=0 TSval=19394303 TSecr=3499349572"
"9778","2021-04-01 22:21:27.222710","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20430 Ack=20430 Win=1002 Len=0 TSval=2219927927 TSecr=1133244605"
"9779","2021-04-01 22:21:27.244629","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20430 Ack=20431 Win=120 Len=0 TSval=1133259856 TSecr=2219912698"
"9780","2021-04-01 22:21:36.438771","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20430 Ack=20430 Win=8292 Len=0 TSval=3499379685 TSecr=19394303"
"9781","2021-04-01 22:21:36.458204","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20430 Ack=20431 Win=425 Len=0 TSval=19409407 TSecr=3499349572"
"9782","2021-04-01 22:21:41.305903","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9783","2021-04-01 22:21:41.326832","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9784","2021-04-01 22:21:41.327299","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20462 Ack=20461 Win=8292 Len=0 TSval=3499384574 TSecr=19414276"
"9785","2021-04-01 22:21:42.326745","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20430 Ack=20430 Win=1002 Len=0 TSval=2219943031 TSecr=1133259856"
"9786","2021-04-01 22:21:42.348370","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20430 Ack=20431 Win=120 Len=0 TSval=1133274960 TSecr=2219912698"
"9787","2021-04-01 22:21:46.970767","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9788","2021-04-01 22:21:46.992957","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9789","2021-04-01 22:21:46.993433","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20462 Ack=20461 Win=1002 Len=0 TSval=2219947698 TSecr=1133279605"
"9790","2021-04-01 22:21:56.406724","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20461 Ack=20461 Win=8292 Len=0 TSval=3499399654 TSecr=19414276"
"9791","2021-04-01 22:21:56.426282","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20461 Ack=20462 Win=425 Len=0 TSval=19429376 TSecr=3499384574"
"9792","2021-04-01 22:22:02.038662","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20461 Ack=20461 Win=1002 Len=0 TSval=2219962744 TSecr=1133279605"
"9793","2021-04-01 22:22:02.060358","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20461 Ack=20462 Win=120 Len=0 TSval=1133294673 TSecr=2219947698"
"9794","2021-04-01 22:22:11.510692","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20461 Ack=20461 Win=8292 Len=0 TSval=3499414758 TSecr=19429376"
"9795","2021-04-01 22:22:11.530238","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20461 Ack=20462 Win=425 Len=0 TSval=19444480 TSecr=3499384574"
"9796","2021-04-01 22:22:16.305724","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9797","2021-04-01 22:22:16.326396","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9798","2021-04-01 22:22:16.326868","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20493 Ack=20492 Win=8292 Len=0 TSval=3499419574 TSecr=19449276"
"9799","2021-04-01 22:22:17.142679","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20461 Ack=20461 Win=1002 Len=0 TSval=2219977848 TSecr=1133294673"
"9800","2021-04-01 22:22:17.164633","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20461 Ack=20462 Win=120 Len=0 TSval=1133309777 TSecr=2219947698"
"9801","2021-04-01 22:22:21.970890","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9802","2021-04-01 22:22:21.993405","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9803","2021-04-01 22:22:21.993857","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20493 Ack=20492 Win=1002 Len=0 TSval=2219982699 TSecr=1133314606"
"9804","2021-04-01 22:22:31.478567","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20492 Ack=20492 Win=8292 Len=0 TSval=3499434726 TSecr=19449276"
"9805","2021-04-01 22:22:31.498334","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20492 Ack=20493 Win=425 Len=0 TSval=19464448 TSecr=3499419574"
"9806","2021-04-01 22:22:37.110678","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20492 Ack=20492 Win=1002 Len=0 TSval=2219997816 TSecr=1133314606"
"9807","2021-04-01 22:22:37.132422","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20492 Ack=20493 Win=120 Len=0 TSval=1133329744 TSecr=2219982699"
"9808","2021-04-01 22:22:46.582736","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20492 Ack=20492 Win=8292 Len=0 TSval=3499449831 TSecr=19464448"
"9809","2021-04-01 22:22:46.602110","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20492 Ack=20493 Win=425 Len=0 TSval=19479553 TSecr=3499419574"
"9810","2021-04-01 22:22:51.305479","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9811","2021-04-01 22:22:51.325752","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9812","2021-04-01 22:22:51.326242","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20524 Ack=20523 Win=8292 Len=0 TSval=3499454574 TSecr=19484277"
"9813","2021-04-01 22:22:52.214588","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20492 Ack=20492 Win=1002 Len=0 TSval=2220012921 TSecr=1133329744"
"9814","2021-04-01 22:22:52.236882","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20492 Ack=20493 Win=120 Len=0 TSval=1133344849 TSecr=2219982699"
"9815","2021-04-01 22:22:56.970944","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9816","2021-04-01 22:22:56.993708","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9817","2021-04-01 22:22:56.994205","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20524 Ack=20523 Win=1002 Len=0 TSval=2220017700 TSecr=1133349606"
"9818","2021-04-01 22:23:06.550713","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20523 Ack=20523 Win=8292 Len=0 TSval=3499469799 TSecr=19484277"
"9819","2021-04-01 22:23:06.570190","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20523 Ack=20524 Win=425 Len=0 TSval=19499521 TSecr=3499454574"
"9820","2021-04-01 22:23:12.182631","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20523 Ack=20523 Win=1002 Len=0 TSval=2220032889 TSecr=1133349606"
"9821","2021-04-01 22:23:12.204645","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20523 Ack=20524 Win=120 Len=0 TSval=1133364817 TSecr=2220017700"
"9822","2021-04-01 22:23:21.654710","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20523 Ack=20523 Win=8292 Len=0 TSval=3499484903 TSecr=19499521"
"9823","2021-04-01 22:23:21.674551","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20523 Ack=20524 Win=425 Len=0 TSval=19514626 TSecr=3499454574"
"9824","2021-04-01 22:23:26.305656","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9825","2021-04-01 22:23:26.326509","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9826","2021-04-01 22:23:26.326974","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20555 Ack=20554 Win=8292 Len=0 TSval=3499489576 TSecr=19519278"
"9827","2021-04-01 22:23:27.286674","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20523 Ack=20523 Win=1002 Len=0 TSval=2220047993 TSecr=1133364817"
"9828","2021-04-01 22:23:27.308770","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20523 Ack=20524 Win=120 Len=0 TSval=1133379921 TSecr=2220017700"
"9829","2021-04-01 22:23:31.970735","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9830","2021-04-01 22:23:31.992904","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9831","2021-04-01 22:23:31.993362","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20555 Ack=20554 Win=1002 Len=0 TSval=2220052700 TSecr=1133384605"
"9832","2021-04-01 22:23:41.366723","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20554 Ack=20554 Win=8292 Len=0 TSval=3499504616 TSecr=19519278"
"9833","2021-04-01 22:23:41.386440","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20554 Ack=20555 Win=425 Len=0 TSval=19534338 TSecr=3499489576"
"9834","2021-04-01 22:23:46.998702","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20554 Ack=20554 Win=1002 Len=0 TSval=2220067706 TSecr=1133384605"
"9835","2021-04-01 22:23:47.020309","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20554 Ack=20555 Win=120 Len=0 TSval=1133399633 TSecr=2220052700"
"9836","2021-04-01 22:23:56.470710","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20554 Ack=20554 Win=8292 Len=0 TSval=3499519720 TSecr=19534338"
"9837","2021-04-01 22:23:56.490458","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20554 Ack=20555 Win=425 Len=0 TSval=19549443 TSecr=3499489576"
"9838","2021-04-01 22:24:01.305871","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9839","2021-04-01 22:24:01.326271","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9840","2021-04-01 22:24:01.326793","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20586 Ack=20585 Win=8292 Len=0 TSval=3499524576 TSecr=19554279"
"9841","2021-04-01 22:24:02.102657","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20554 Ack=20554 Win=1002 Len=0 TSval=2220082810 TSecr=1133399633"
"9842","2021-04-01 22:24:02.124495","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20554 Ack=20555 Win=120 Len=0 TSval=1133414737 TSecr=2220052700"
"9843","2021-04-01 22:24:06.971166","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9844","2021-04-01 22:24:06.994409","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9845","2021-04-01 22:24:06.994916","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20586 Ack=20585 Win=1002 Len=0 TSval=2220087703 TSecr=1133419606"
"9846","2021-04-01 22:24:16.438706","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20585 Ack=20585 Win=8292 Len=0 TSval=3499539688 TSecr=19554279"
"9847","2021-04-01 22:24:16.500085","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20585 Ack=20586 Win=425 Len=0 TSval=19569411 TSecr=3499524576"
"9848","2021-04-01 22:24:22.070673","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20585 Ack=20585 Win=1002 Len=0 TSval=2220102779 TSecr=1133419606"
"9849","2021-04-01 22:24:22.092590","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20585 Ack=20586 Win=120 Len=0 TSval=1133434705 TSecr=2220087703"
"9850","2021-04-01 22:24:31.542708","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20585 Ack=20585 Win=8292 Len=0 TSval=3499554793 TSecr=19569411"
"9851","2021-04-01 22:24:31.562021","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20585 Ack=20586 Win=425 Len=0 TSval=19584515 TSecr=3499524576"
"9852","2021-04-01 22:24:36.305589","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9853","2021-04-01 22:24:36.326316","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9854","2021-04-01 22:24:36.326781","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20617 Ack=20616 Win=8292 Len=0 TSval=3499559577 TSecr=19589279"
"9855","2021-04-01 22:24:37.174710","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20585 Ack=20585 Win=1002 Len=0 TSval=2220117883 TSecr=1133434705"
"9856","2021-04-01 22:24:37.196582","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20585 Ack=20586 Win=120 Len=0 TSval=1133449809 TSecr=2220087703"
"9857","2021-04-01 22:24:41.970876","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9858","2021-04-01 22:24:41.993401","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9859","2021-04-01 22:24:41.993883","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20617 Ack=20616 Win=1002 Len=0 TSval=2220122702 TSecr=1133454606"
"9860","2021-04-01 22:24:51.510705","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20616 Ack=20616 Win=8292 Len=0 TSval=3499574761 TSecr=19589279"
"9861","2021-04-01 22:24:51.530113","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20616 Ack=20617 Win=425 Len=0 TSval=19604484 TSecr=3499559577"
"9862","2021-04-01 22:24:57.142721","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20616 Ack=20616 Win=1002 Len=0 TSval=2220137851 TSecr=1133454606"
"9863","2021-04-01 22:24:57.163969","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20616 Ack=20617 Win=120 Len=0 TSval=1133469777 TSecr=2220122702"
"9864","2021-04-01 22:25:06.614602","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20616 Ack=20616 Win=8292 Len=0 TSval=3499589866 TSecr=19604484"
"9865","2021-04-01 22:25:06.634232","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20616 Ack=20617 Win=425 Len=0 TSval=19619588 TSecr=3499559577"
"9866","2021-04-01 22:25:11.305656","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9867","2021-04-01 22:25:11.326419","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9868","2021-04-01 22:25:11.326880","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20648 Ack=20647 Win=8292 Len=0 TSval=3499594578 TSecr=19624280"
"9869","2021-04-01 22:25:12.246655","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20616 Ack=20616 Win=1002 Len=0 TSval=2220152956 TSecr=1133469777"
"9870","2021-04-01 22:25:12.269277","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20616 Ack=20617 Win=120 Len=0 TSval=1133484882 TSecr=2220122702"
"9871","2021-04-01 22:25:16.971155","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9872","2021-04-01 22:25:16.993630","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
